track_id,title,artist,release_date,explicit,peak_rank,avg_rank,n_chart_entries,n_chart_days,n_regions_any_chart,n_regions_top200,n_regions_viral50,total_streams_top200,max_streams_top200,max_popularity,ever_top200,ever_viral50,ever_top10_top200,ever_top10_viral50,first_chart_date,af_danceability,af_energy,af_valence,af_tempo,af_loudness,af_acousticness,af_instrumentalness,af_liveness,af_speechiness,af_mode,af_key,af_time_signature
3AEZUABDXNtecAOSC1qTfo,Reggaetón Lento (Bailemos),CNCO,2016-08-26,false,1,73.95714707910551,10151,713,32,29,22,446947086.0,1596006.0,73.0,true,true,true,true,2017-01-01,0.7609999999999729,0.8380000000000717,0.7100000000000299,93.97399999999124,-3.0730000000002233,0.400000000000037,0.0,0.17600000000001392,0.05019999999999579,0.0,4.0,4.0
5knuzwU65gJK7IF5yJsuaW,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,2016-10-21,false,1,79.05402077310204,18678,670,58,57,39,983512991.0,3463085.0,74.0,true,true,true,true,2017-01-01,0.7200000000000458,0.7629999999999332,0.7420000000001253,101.96499999999156,-4.067999999999485,0.4059999999999567,0.0,0.18000000000001146,0.05230000000000227,0.0,9.0,4.0
0JoHqmlqE0W0i9prt6kcHR,"Cuatro Babys (feat. Trap Capos, Noriel, Bryant Myers & Juhn)",Maluma,2016-10-07,true,5,82.25099700897309,4012,332,19,18,9,73358575.0,470291.0,75.0,true,true,true,true,2017-01-01,0.7719999999999918,0.5470000000000189,0.09569999999999601,130.0989999999944,-6.3729999999997355,0.09829999999999661,4.3500000000001405e-06,0.10699999999999936,0.05410000000000144,0.0,6.0,4.0
6b8Be6ljOzmkOmFslEb23P,24K Magic,Bruno Mars,2016-11-17,false,1,96.83732223378425,11532,664,58,57,13,584642246.0,2380636.0,80.0,true,true,true,true,2017-01-01,0.8180000000001134,0.8029999999999592,0.6320000000000378,106.9699999999844,-4.28199999999953,0.033999999999998885,0.0,0.15300000000001332,0.07970000000000234,1.0,1.0,4.0
5Fim1gaXBgsiFfsQAfQSDS,Hasta el Amanecer,Nicky Jam,2017-01-20,false,31,106.58404474536356,3397,279,20,20,0,36195865.0,400584.0,74.0,true,false,false,false,2017-01-01,0.8320000000000252,0.6079999999999751,0.5890000000000252,94.01300000000344,-6.042000000000015,0.2819999999999939,0.0,0.0760999999999976,0.03849999999999942,0.0,6.0,4.0
300xUYXWhFA6Q1sbNvVItP,Le Hace Falta un Beso,Agapornis,2015-12-04,false,50,148.4920634920635,63,60,2,2,0,945155.0,45251.0,52.0,true,false,false,false,2017-01-01,0.753,0.811,0.9609999999999994,106.01400000000001,-5.723999999999998,0.117,0.0,0.2110000000000001,0.06970000000000004,1.0,7.0,4.0
5jMvnSyOgGY8JpvHqeyVOg,Locuras contigo,Rombai,2016-01-12,false,39,129.14920634920634,630,196,6,6,1,5427542.0,43260.0,61.0,true,true,false,false,2017-01-01,0.7230000000000053,0.7740000000000007,0.7709999999999946,109.09999999999938,-3.9390000000000023,0.17900000000000052,0.0,0.1129999999999997,0.04030000000000018,0.0,11.0,4.0
3tddzXTgneWrkV2cYNUBZe,Deja De Llorar,El Polaco,2007-01-01,false,48,144.60222222222222,450,309,2,2,0,6513400.0,92439.0,62.0,true,false,false,false,2017-01-01,0.75,0.943000000000004,0.7789999999999984,90.095,-4.279999999999981,0.2790000000000016,0.0,0.0808,0.228000000000001,1.0,11.0,4.0
2rrWhFrcSZcZQ2SDKPGKQ6,Todo Comenzó Bailando,Marama,2015-11-16,false,83,163.9090909090909,33,25,3,3,0,419250.0,36454.0,57.0,true,false,false,false,2017-01-01,0.3899999999999999,0.641,0.9310000000000005,48.75400000000002,-5.807000000000001,0.07380000000000002,0.0,0.0724,0.06630000000000001,1.0,0.0,4.0
5TA9pPL5ATRFcyI9rRBMQ0,Te Amo y Odio,Marama,2015-11-16,false,49,152.53333333333333,45,33,3,2,1,205436.0,22073.0,52.0,true,true,false,false,2017-01-01,0.715,0.7360000000000002,0.76,99.87100000000004,-6.276000000000001,0.2770000000000001,0.0,0.09959999999999998,0.03469999999999999,0.0,11.0,4.0
08WLghN4UZFMGN532uvako,743,Miranda!,2017-04-21,false,88,135.93103448275863,29,27,2,2,0,461934.0,21584.0,59.0,true,false,false,false,2017-01-01,0.8490000000000001,0.7590000000000001,0.9480000000000002,110.98299999999999,-6.232,0.09509999999999998,0.000121,0.12699999999999997,0.030399999999999993,0.0,9.0,4.0
5wG4J1UECH0c42YhMhSkcS,Soy Cordobes,Rodrigo,2011-08-12,false,59,124.71428571428571,21,17,2,2,0,666079.0,93874.0,57.0,true,false,false,false,2017-01-01,0.5099999999999999,0.942,0.8179999999999998,158.37200000000004,-5.426000000000001,0.155,0.0,0.8219999999999997,0.09390000000000001,0.0,9.0,4.0
2dfnK7rHRibkQR93iZn7Z2,La Ventanita,Grupo Sombras,2015-03-06,false,64,130.9,30,22,3,3,0,708418.0,95132.0,57.0,true,false,false,false,2017-01-01,0.6620000000000001,0.8130000000000002,0.9600000000000004,100.855,-9.044,0.2780000000000001,0.0005629999999999999,0.05869999999999999,0.04249999999999999,1.0,11.0,4.0
3yHJs5NmQk2ROAWCfjniXV,Sin Contrato,Maluma,2015-10-30,false,59,134.31313131313132,99,66,4,4,0,1318626.0,32658.0,66.0,true,false,false,false,2017-01-01,0.7479999999999999,0.8659999999999998,0.8389999999999993,96.03699999999999,-3.409999999999998,0.111,0.0,0.0727000000000001,0.056999999999999974,0.0,11.0,4.0
4nH1lpWkgzQPpTYPPjWKaI,Como Le Digo,Rodrigo,2011-08-12,false,99,134.7,10,10,1,1,0,422712.0,70488.0,55.0,true,false,false,false,2017-01-01,0.493,0.9389999999999998,0.7649999999999999,160.08200000000002,-5.648000000000001,0.07549999999999998,1.2099999999999998e-06,0.976,0.060899999999999996,0.0,9.0,4.0
5uCax9HTNlzGybIStD3vDh,Say You Won't Let Go,James Arthur,2016-10-28,false,1,104.40659818051722,39132,1824,68,64,25,2652574574.0,2806319.0,88.0,true,true,true,true,2017-01-01,0.35800000000011223,0.557000000000057,0.4939999999999817,85.04300000000808,-7.397999999999516,0.6949999999998182,0.0,0.09020000000003264,0.05899999999998807,1.0,10.0,4.0
0jVPEBd4wyHupkTHwzQRyc,Stranger (feat. Elliphant),Peking Duk,2016-10-21,false,10,73.16526610644257,357,205,4,2,3,13044780.0,108954.0,50.0,true,true,true,false,2017-01-01,0.5280000000000012,0.8739999999999976,0.37599999999999945,105.042,-3.0280000000000094,0.04499999999999994,0.0,0.08880000000000039,0.04560000000000013,0.0,1.0,4.0
343YBumqHu19cGoGARUTsd,Fake Love,Drake,2017-03-18,true,2,90.4825153834609,6663,455,55,55,7,610163156.0,2744910.0,73.0,true,true,true,true,2017-01-01,0.9279999999999966,0.4809999999999949,0.6130000000000342,134.00699999999625,-9.349999999999445,0.1050000000000016,0.0,0.1759999999999979,0.2870000000000113,0.0,9.0,4.0
2bWrml86uwGVvznX8KKtwx,Catch 22 (feat. Anne-Marie),Illy,2016-11-11,true,30,106.4578313253012,166,124,3,2,1,4599899.0,71047.0,46.0,true,true,false,false,2017-01-01,0.7650000000000003,0.561,0.5840000000000009,97.44700000000009,-7.464000000000009,0.09809999999999985,0.0,0.141,0.09869999999999998,1.0,0.0,4.0
0y8Wf6ltWpGCpgqVa21QNX,After the Afterparty (feat. Lil Yachty),Charli XCX,2016-10-28,false,6,72.0375,240,81,10,7,3,9804153.0,166751.0,49.0,true,true,false,true,2017-01-01,0.6530000000000004,0.7939999999999982,0.6450000000000006,93.00799999999985,-3.82799999999999,0.1210000000000003,0.0,0.36500000000000005,0.08939999999999998,1.0,7.0,4.0
4qqArAiTPueDxIp7cf87h7,Final Song,MØ,2016-05-13,false,30,132.2529313232831,1791,224,35,34,1,47958648.0,594516.0,65.0,true,true,false,false,2017-01-01,0.695000000000004,0.6720000000000136,0.2450000000000029,104.98799999999859,-6.109000000000055,0.013999999999999806,7.950000000000082e-05,0.07560000000000061,0.034500000000000565,0.0,1.0,4.0
4F7A0DXBrmUAkp32uenhZt,Party Monster,The Weeknd,2016-11-25,true,3,113.67787524366472,2052,230,36,34,4,160041162.0,1019553.0,80.0,true,true,true,true,2017-01-01,0.5729999999999892,0.6299999999999961,0.21799999999999692,77.52499999999982,-8.389000000000017,0.1889999999999953,2.3100000000000463e-05,0.25899999999999485,0.10500000000000079,1.0,1.0,4.0
3cNjgVBKTJ1SvKhunrCdVy,Please Don't Go,Joel Adams,2015-11-06,false,16,145.04016393442623,1220,166,25,23,2,18620090.0,434069.0,68.0,true,true,false,false,2017-01-01,0.5129999999999989,0.7679999999999877,0.235000000000001,84.26400000000066,-4.867999999999968,0.01180000000000003,1.939999999999982e-05,0.2940000000000016,0.05870000000000096,0.0,4.0,4.0
6I6NX6tjGsxFAsIfGzY9lJ,Deja Vu,J. Cole,2016-12-09,true,3,103.57681432610745,1061,239,26,14,14,103495587.0,904987.0,70.0,true,true,false,true,2017-01-01,0.6569999999999983,0.42099999999999843,0.18099999999999833,174.06299999999885,-11.377999999999947,0.35200000000000203,0.00021799999999999882,0.18699999999999853,0.41200000000000414,1.0,9.0,4.0
4dASQiO1Eoo3RJvt74FtXB,"Sucker for Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)",Lil Wayne,2016-06-24,true,19,135.18503175918255,3621,580,41,38,6,141340961.0,740485.0,75.0,true,true,false,false,2017-01-01,0.5019999999999831,0.7859999999999968,0.7390000000000162,169.0210000000032,-4.377999999999889,0.25499999999999623,0.0,0.6499999999999979,0.3170000000000049,0.0,9.0,4.0
5fo4LbJ8lOaB54wcM5wPMv,Come First,Terror Jr,2016-10-21,true,90,136.26666666666668,15,12,3,3,0,456314.0,38866.0,43.0,true,false,false,false,2017-01-01,0.9050000000000001,0.21600000000000003,0.39199999999999996,95.048,-11.331000000000001,0.111,0.000597,0.09109999999999999,0.16000000000000003,0.0,5.0,4.0
0SGkqnVQo9KPytSri1H6cF,Bounce Back,Big Sean,2017-02-03,true,1,102.18188026405646,4393,468,46,38,19,513137541.0,2055406.0,68.0,true,true,true,true,2017-01-01,0.779999999999977,0.5750000000000237,0.273000000000013,81.50199999999967,-5.628000000000128,0.10599999999999637,0.0,0.12899999999999856,0.1390000000000052,0.0,1.0,4.0
0ADG9OgdVTL7fgREP75BrZ,Ain't My Fault,Zara Larsson,2017-03-17,false,39,139.87490692479523,1343,230,28,28,0,30361662.0,544735.0,69.0,true,false,false,false,2017-01-01,0.5760000000000042,0.7819999999999947,0.35499999999999593,141.153000000001,-4.824999999999953,0.007780000000000023,0.0,0.2849999999999972,0.02959999999999988,0.0,6.0,4.0
0x4GHzCjY5MGQ960CHnVHz,In My Blood,The Veronicas,2016-06-10,false,115,153.5625,32,30,2,2,0,492400.0,20133.0,46.0,true,false,false,false,2017-01-01,0.5380000000000001,0.8089999999999997,0.2780000000000001,120.00399999999996,-6.0169999999999995,0.00136,0.0,0.4059999999999999,0.0505,0.0,7.0,4.0
6AGON2BGdPmPMJGiiNuuwl,Immortal,J. Cole,2016-12-09,true,27,131.19158878504672,214,74,11,8,4,20412275.0,472917.0,63.0,true,true,false,false,2017-01-01,0.7439999999999999,0.42999999999999977,0.26599999999999924,92.03900000000006,-10.604000000000017,0.4549999999999989,2.7299999999999976e-06,0.12599999999999983,0.3090000000000003,0.0,3.0,4.0
19a3JfW8BQwqHWUMbcqSx8,Famous,Kanye West,2016-06-10,true,42,169.42857142857142,210,64,11,10,1,10567962.0,374574.0,75.0,true,true,false,false,2017-01-01,0.46500000000000113,0.7349999999999995,0.4089999999999995,173.935,-3.714999999999993,0.07110000000000015,0.0,0.09750000000000011,0.11700000000000031,1.0,6.0,4.0
40YcuQysJ0KlGQTeGUosTC,"Me, Myself & I","G-Eazy, Bebe Rexha",2015-12-04,true,33,148.90045662100457,1095,165,35,31,4,42880142.0,557620.0,78.0,true,true,false,false,2017-01-01,0.7559999999999893,0.6739999999999966,0.3890000000000031,111.995000000001,-6.518000000000023,0.01839999999999988,0.0,0.15800000000000097,0.09590000000000028,0.0,0.0,4.0
6Knv6wdA0luoMUuuoYi2i1,My House,Flo Rida,2015-04-07,false,29,169.26845637583892,149,48,13,12,1,2933513.0,391880.0,79.0,true,true,false,false,2017-01-01,0.6880000000000006,0.7019999999999987,0.7400000000000003,94.0060000000001,-4.791999999999993,0.02150000000000002,0.0,0.12800000000000009,0.04990000000000004,0.0,7.0,4.0
60xaS8mYBKUW4VQQ666N0T,All Night (feat. Knox Fortune),Chance the Rapper,2016-05-27,true,4,119.43768400392541,1019,235,24,18,11,65949874.0,765586.0,66.0,true,true,false,true,2017-01-01,0.7040000000000037,0.7769999999999915,0.39199999999999763,111.9210000000005,-5.728999999999966,0.03579999999999983,0.0,0.1510000000000007,0.19499999999999776,1.0,2.0,4.0
0v9Wz8o0BT8DU38R4ddjeH,No Problem (feat. Lil Wayne & 2 Chainz),Chance the Rapper,2016-05-27,true,8,119.6,940,347,17,10,7,171103180.0,967251.0,66.0,true,true,false,true,2017-01-01,0.6519999999999927,0.7950000000000012,0.7880000000000064,135.01799999999827,-5.192000000000006,0.15600000000000003,0.0,0.12299999999999914,0.17400000000000113,0.0,11.0,4.0
6mb6lVLNrcUgLnEN8QnDJd,How Far I'll Go,Auli'i Cravalho,2016-11-18,false,3,108.51005484460694,547,177,28,8,23,20661993.0,220752.0,73.0,true,true,false,true,2017-01-01,0.5709999999999985,0.3070000000000011,0.10800000000000035,83.72000000000013,-10.958000000000053,0.6490000000000008,0.0,0.17799999999999946,0.04989999999999968,0.0,1.0,4.0
0mBKv9DkYfQHjdMcw2jdyI,Chunky,Bruno Mars,2016-11-17,false,33,140.83676975945016,582,267,20,20,0,4790077.0,30189.0,69.0,true,false,false,false,2017-01-01,0.5709999999999985,0.5389999999999987,0.7270000000000022,202.1030000000009,-4.445999999999997,0.020800000000000096,0.0,0.125,0.11599999999999971,0.0,5.0,4.0
2Ae5awwKvQpTBKQHr1TYCg,Dynamite (feat. Pretty Sister),Nause,2016-08-26,false,20,128.77460050462574,1189,204,29,27,3,25851128.0,605916.0,45.0,true,true,false,false,2017-01-01,0.8109999999999927,0.8009999999999913,0.6929999999999971,105.05500000000026,-6.0,0.05480000000000016,2.0900000000000244e-05,0.07419999999999967,0.08019999999999966,0.0,9.0,4.0
1YW369EbVyjpeLE3YbsjKQ,Love My Life,Robbie Williams,2016-11-04,false,18,117.03968253968254,126,67,11,7,6,708608.0,49709.0,59.0,true,true,false,false,2017-01-01,0.5429999999999995,0.686,0.375,95.99499999999992,-7.060999999999994,0.0060100000000000015,5.230000000000002e-06,0.13299999999999992,0.028499999999999984,1.0,10.0,4.0
6cREm4bV7V79Yxdilx9HDo,Once In a While,Timeflies,2016-03-18,true,97,166.51304347826087,115,55,11,11,0,749090.0,18798.0,54.0,true,false,false,false,2017-01-01,0.7860000000000007,0.6869999999999999,0.345,105.02099999999997,-5.913999999999993,0.007579999999999991,0.0,0.6189999999999999,0.141,1.0,0.0,4.0
04CttTezSnv71USiiG9mIo,Lighthouse - Andrelli Remix,Hearts & Colors,2016-11-11,false,9,107.56772673733805,2547,277,38,36,7,80316268.0,803772.0,46.0,true,true,true,false,2017-01-01,0.5950000000000177,0.6620000000000081,0.4169999999999903,96.05300000000001,-6.858000000000125,0.01780000000000015,0.0,0.08039999999999826,0.03620000000000044,0.0,11.0,4.0
3N08HLCSwOHhMQKJGIZ7rE,Talking to You,Izzy Bizu,2016-12-09,false,5,120.984,125,71,9,5,5,701448.0,44717.0,38.0,true,true,false,true,2017-01-01,0.7590000000000002,0.6679999999999996,0.497,126.93199999999993,-5.946000000000007,0.06099999999999996,6.000000000000007e-05,0.3399999999999999,0.02970000000000001,1.0,0.0,4.0
6A8dnC0xkiuWN4BshmTB2I,Oceans Away,A R I Z O N A,2017-05-19,false,29,115.32599926659333,2727,208,36,36,0,88605983.0,711809.0,57.0,true,false,false,false,2017-01-01,0.6169999999999894,0.6420000000000199,0.22100000000000247,105.88499999999881,-8.623999999999837,0.1299999999999975,0.15700000000000272,0.0928999999999996,0.033400000000000284,1.0,8.0,4.0
0zMzyHAeMvwq5CRstru1Fp,Lost Boy,Ruth B.,2017-05-05,false,17,156.90086741016108,807,295,17,15,2,9007245.0,37447.0,70.0,true,true,false,false,2017-01-01,0.5860000000000051,0.12800000000000009,0.37099999999999966,123.49799999999964,-9.297000000000022,0.9630000000000046,0.0,0.08579999999999961,0.04960000000000024,1.0,7.0,4.0
7s25THrKz86DM225dOYwnr,Respect,Aretha Franklin,1967-03-10,false,3,58.84928229665072,418,31,54,36,47,9289614.0,1460845.0,76.0,true,true,false,true,2017-01-01,0.8050000000000042,0.558000000000003,0.9650000000000029,114.95000000000043,-5.22600000000001,0.1640000000000007,2.200000000000002e-05,0.05460000000000015,0.041000000000000175,1.0,0.0,4.0
46NBoIAHrmR7qcUGCIFEjR,This One's for You (feat. Zara Larsson) (Official Song UEFA EURO 2016),David Guetta,2016-05-13,false,32,158.3882783882784,273,99,21,20,1,3055587.0,68571.0,70.0,true,true,false,false,2017-01-01,0.3669999999999995,0.9150000000000026,0.36500000000000027,110.1689999999999,-3.4560000000000057,0.0021999999999999984,5.810000000000011e-05,0.09050000000000005,0.04879999999999996,0.0,9.0,4.0
2FiSTH0GYpIioUgjfzMIja,Stay (feat. Maty Noyes),Kygo,2016-05-13,false,77,163.3761904761905,210,63,20,20,0,1564608.0,347597.0,62.0,true,false,false,false,2017-01-01,0.6480000000000011,0.7359999999999998,0.37800000000000006,103.02700000000003,-7.947999999999988,0.04440000000000006,0.000137,0.1709999999999997,0.038499999999999986,1.0,8.0,4.0
1aj4GXfmEYXfdVZohCpNKu,Stand by Me,Otis Redding,1964,false,40,120.0,22,14,9,7,2,492710.0,242599.0,67.0,true,true,false,false,2017-01-01,0.8830000000000001,0.4640000000000001,0.925,111.548,-11.251000000000003,0.27899999999999997,1.5099999999999998e-05,0.07440000000000001,0.0591,1.0,10.0,4.0
4YwbSZaYeYja8Umyt222Qf,You Can't Hurry Love - 2016 Remaster,Phil Collins,1982-11-05,false,26,122.80555555555556,36,27,15,12,3,378701.0,143813.0,77.0,true,true,false,false,2017-01-01,0.6199999999999998,0.9360000000000002,0.7630000000000001,97.52700000000002,-4.593000000000002,0.026100000000000005,0.0,0.0679,0.030800000000000008,1.0,7.0,4.0
3RiPr603aXAoi4GHyXx0uy,Hymn for the Weekend,Coldplay,2015-12-04,false,8,140.50424178154825,1886,484,33,31,5,15013808.0,398774.0,83.0,true,true,true,false,2017-01-01,0.49099999999999727,0.6929999999999922,0.4119999999999953,90.0270000000008,-6.487000000000065,0.2110000000000037,6.919999999999913e-06,0.32499999999999424,0.03770000000000035,0.0,0.0,4.0
2655xYZ347fG2N6OjkoMQ8,Logo Eu,Jorge & Mateus,2015-03-23,false,147,171.65217391304347,23,23,1,1,0,937054.0,92661.0,71.0,true,false,false,false,2017-01-01,0.5579999999999999,0.7009999999999998,0.7270000000000002,183.92699999999996,-6.906000000000001,0.376,0.0,0.25999999999999995,0.0982,1.0,4.0,4.0
4ksSf8cL3VlUvQSkFcRHy3,Até Você Voltar,Henrique & Juliano,2014-06-09,false,116,166.48837209302326,86,86,1,1,0,3545774.0,54636.0,68.0,true,false,false,false,2017-01-01,0.747,0.8489999999999996,0.7790000000000004,129.7640000000001,-3.2570000000000023,0.7190000000000004,0.0,0.9729999999999994,0.03929999999999996,1.0,10.0,4.0
7MnT7msJZg3XBAS0OTfGrB,Tempo Perdido,Legião Urbana,1986-01-01,false,131,186.13897280966768,331,331,1,1,0,26455297.0,142315.0,71.0,true,false,false,false,2017-01-01,0.2929999999999994,0.6620000000000021,0.2209999999999996,186.00700000000052,-13.076000000000016,0.007900000000000015,0.0011200000000000023,0.27100000000000063,0.0486000000000002,0.0,4.0,4.0
7EiZI6JVHllARrX9PUvAdX,Low Life (feat. The Weeknd),Future,2016-04-13,true,46,133.46891651865008,563,277,5,4,1,103007343.0,553483.0,81.0,true,true,false,false,2017-01-01,0.7220000000000016,0.33100000000000196,0.10200000000000026,143.9610000000002,-7.78900000000001,0.33700000000000213,0.2819999999999979,0.14600000000000063,0.07260000000000003,1.0,8.0,4.0
0utlOiJy2weVl9WTkcEWHy,Neighbors,J. Cole,2016-12-09,true,2,136.15807962529274,854,412,14,9,6,75147153.0,516404.0,72.0,true,true,false,true,2017-01-01,0.8980000000000065,0.28300000000000086,0.4689999999999963,138.97000000000077,-12.335000000000033,0.31900000000000084,0.000382999999999997,0.10999999999999957,0.3559999999999973,0.0,6.0,4.0
5J5PXmMdQ2nh1lZOal8KmK,Litty (feat. Tory Lanez),"Meek Mill, Sound M.O.B.",2016-10-28,true,23,107.88,175,76,6,2,4,18113837.0,252888.0,60.0,true,true,false,false,2017-01-01,0.5919999999999992,0.7010000000000001,0.282,129.50100000000018,-4.014000000000006,0.04510000000000003,0.0,0.3270000000000008,0.08579999999999995,0.0,10.0,4.0
0NWqNXBJTpXbkI5rPWNy3p,All I Know,"The Weeknd, Future",2016-11-25,true,14,120.42857142857143,77,33,5,3,2,4297329.0,173153.0,62.0,true,true,false,false,2017-01-01,0.467,0.4169999999999999,0.17100000000000007,120.02100000000003,-10.613999999999994,0.42099999999999976,0.00020199999999999998,0.10199999999999998,0.07399999999999997,0.0,8.0,4.0
5KAgd2yW7tktrKDsJhO9Fr,Who Do You Love,Marianas Trench,2015-10-23,true,81,114.15277777777777,72,72,1,1,0,1748879.0,29873.0,52.0,true,false,false,false,2017-01-01,0.6829999999999999,0.7130000000000001,0.5579999999999999,106.99400000000001,-7.511,0.12199999999999991,0.0,0.22400000000000014,0.05350000000000004,1.0,2.0,4.0
1iRvhKiXRElIH2Uf4gd95P,Dueles,Jesse & Joy,2015-12-04,false,36,148.6317875544986,2523,757,16,15,1,44959015.0,111860.0,79.0,true,true,false,false,2017-01-01,0.5309999999999919,0.8339999999999772,0.5259999999999952,142.02600000000245,-3.9440000000000444,0.2769999999999919,0.0,0.1310000000000002,0.05199999999999983,1.0,2.0,4.0
5DrsyiBfSuIHS015buu06S,Conductor,Chico Trujillo,2010-05-11,false,63,127.66666666666667,12,12,1,1,0,422298.0,68473.0,43.0,true,false,false,false,2017-01-01,0.785,0.8609999999999999,0.9660000000000001,94.98900000000002,-5.633,0.425,0.0,0.058699999999999995,0.0443,0.0,2.0,4.0
2LekureJkYmKUcUTBoHUaX,Loca,Chico Trujillo,2010-05-11,false,60,124.71428571428571,7,7,1,1,0,165937.0,39044.0,48.0,true,false,false,false,2017-01-01,0.559,0.671,0.939,97.02700000000002,-5.738,0.0558,2.9599999999999996e-06,0.24899999999999997,0.0318,0.0,2.0,4.0
2FqoR7diymD1Eh7cVb3DMg,Algo Me Gusta De Ti,"Wisin & Yandel, Chris Brown, T-Pain",2012-01-01,false,80,166.5841784989858,493,492,2,2,0,1096800.0,22718.0,71.0,true,false,false,false,2017-01-01,0.6270000000000001,0.7680000000000005,0.23700000000000043,127.95300000000057,-5.296000000000028,0.0029099999999999977,0.0,0.059799999999999666,0.032499999999999946,0.0,11.0,4.0
5PycBIeabfvX3n9ILG7Vrv,Propuesta Indecente,Romeo Santos,2014-02-25,false,22,176.5328947368421,760,500,13,12,1,3048626.0,46406.0,81.0,true,true,false,false,2017-01-01,0.7570000000000037,0.6320000000000034,0.741999999999998,122.9360000000009,-6.829999999999963,0.49899999999999717,0.0,0.07229999999999946,0.054899999999999956,1.0,2.0,4.0
3QHMxEOAGD51PDlbFPHLyJ,Vivir Mi Vida,Marc Anthony,2013-07-23,false,7,147.23587223587222,407,201,22,16,6,1558574.0,89980.0,77.0,true,true,false,true,2017-01-01,0.6560000000000027,0.8770000000000014,0.8940000000000031,105.018,-3.230999999999996,0.3449999999999992,0.0,0.3489999999999989,0.034200000000000036,0.0,0.0,4.0
0bK3jxkbq5cDKWr68KtO8G,Una y Otra Vez,Manuel Medrano,2015-10-30,false,21,118.99251583189407,1737,848,10,8,5,9478500.0,33613.0,72.0,true,true,false,false,2017-01-01,0.4200000000000009,0.4809999999999956,0.3759999999999975,82.11200000000008,-8.283999999999894,0.2760000000000043,1.5499999999999797e-06,0.3450000000000031,0.0270000000000001,1.0,4.0,3.0
5QSYWruQQ7kBCHScI4xJ9g,Bajo El Agua,Manuel Medrano,2015-10-30,false,20,137.4925457633516,5299,1751,10,9,7,35563600.0,87096.0,73.0,true,true,false,false,2017-01-01,0.6159999999999888,0.4539999999999739,0.24900000000001318,99.99799999999803,-8.50400000000049,0.7670000000000384,3.480000000000121e-05,0.10499999999999733,0.027299999999998326,1.0,4.0,4.0
47TyfLrGhYHHyyQWk64d0M,Flor Pálida,Marc Anthony,2013-07-23,false,42,164.4568306010929,915,538,13,11,2,3047805.0,33094.0,71.0,true,true,false,false,2017-01-01,0.5740000000000057,0.8020000000000048,0.7389999999999964,93.53699999999938,-3.9760000000000493,0.6589999999999964,5.069999999999987e-06,0.07649999999999982,0.03159999999999967,1.0,7.0,4.0
15Q3jbXrqgd9DqW8I4iKl4,Tú Eres La Reina,"Diomedes Diaz, Juancho Rois",1993,false,85,167.5909090909091,44,44,1,1,0,402931.0,21849.0,60.0,true,false,false,false,2017-01-01,0.6430000000000002,0.5749999999999997,0.9579999999999997,154.497,-8.394000000000004,0.5429999999999998,0.0,0.0825,0.0525,1.0,9.0,4.0
6Al0Kpd4VrRZ0Z4kTThNPa,Volví a Nacer,Carlos Vives,2013-04-21,false,119,174.3679245283019,212,211,3,3,0,912608.0,5143.0,69.0,true,false,false,false,2017-01-01,0.5880000000000005,0.8119999999999987,0.5120000000000003,97.97999999999973,-4.1720000000000095,0.017099999999999956,0.0,0.11100000000000017,0.042900000000000015,1.0,5.0,4.0
6qvCE9WhoF57af6boMwaOz,Vivo en el limbo,"Kaleth Morales, Andres Herrera",2005-02-15,false,90,164.94782608695652,115,115,1,1,0,579179.0,15209.0,58.0,true,false,false,false,2017-01-01,0.6510000000000004,0.8310000000000007,0.9099999999999987,106.241,-4.801999999999996,0.33500000000000046,0.0,0.7160000000000005,0.09759999999999994,1.0,0.0,4.0
4ubwzNjqHGaZZ5k06PDx1H,Sin Sentimientos,Grupo Niche,1988,false,104,172.0,182,182,1,1,0,2109308.0,20346.0,66.0,true,false,false,false,2017-01-01,0.6069999999999994,0.622,0.6599999999999985,82.77700000000003,-9.432999999999995,0.41400000000000076,0.0,0.1760000000000001,0.03540000000000006,0.0,2.0,4.0
71t9GoojGIMZLySI6imKFY,Afuera Del Planeta,Manuel Medrano,2015-10-30,false,38,158.26,900,573,7,6,1,3009998.0,6376.0,67.0,true,true,false,false,2017-01-01,0.5380000000000039,0.5080000000000033,0.29399999999999826,171.9800000000006,-8.963000000000077,0.6789999999999972,0.002720000000000033,0.12599999999999925,0.03800000000000018,1.0,2.0,4.0
1AZAvl0Rz6Ja2HmLAwZVoh,La Difunta,"Silvestre Dangond, Rolando Ochoa",2013-06-13,false,184,184.0,1,1,1,1,0,3537.0,3537.0,48.0,true,false,false,false,2017-01-01,0.62,0.764,0.966,88.536,-6.458,0.476,0.0,0.119,0.0824,1.0,6.0,4.0
26ucR33snMkRD6JExhoD6I,Una Aventura,Grupo Niche,1988,false,119,169.9917355371901,121,115,4,4,0,1316321.0,19253.0,67.0,true,false,false,false,2017-01-01,0.6990000000000001,0.8299999999999988,0.7310000000000011,92.85499999999989,-10.934999999999988,0.2750000000000002,0.0024099999999999976,0.12100000000000018,0.0365,1.0,0.0,4.0
